"GEOID","pop_female","pop_male","pop_asian","pop_black","pop_hispanic","pop_native","pop_other","pop_white","pop_65_74","pop_75_84","pop_85_pl","pop25_w_bach","tot_pop25","pct_w_bach","median_hh_inc","hh_below_pl","tot_hh","pct_hh_below_pl"
"371830524111",64,53,4,27,9,0,9,68,77,26,14,346,1349,0.25648628613788,46706,163,860,0.18953488372093
"371830524112",127,95,9,40,10,0,8,155,151,59,12,1507,2682,0.561894108873975,68512,92,1857,0.0495422724824987
"371830525041",194,128,17,46,8,0,4,247,150,93,79,798,1551,0.514506769825919,63047,91,859,0.105937136204889
"371830525042",192,112,6,6,7,0,3,282,167,102,35,937,1179,0.794741306191688,85583,0,741,0
"371830525043",484,305,18,47,10,0,17,697,455,227,107,1893,2817,0.67199148029819,82543,184,1985,0.0926952141057935
"371830525051",292,204,8,15,12,3,9,449,312,135,49,1335,2244,0.594919786096257,67768,100,1342,0.0745156482861401
"371830525052",163,93,10,38,10,0,7,191,136,93,27,845,1269,0.665878644602049,64837,50,863,0.0579374275782155
"371830525061",46,33,0,18,2,0,2,57,46,24,9,387,639,0.605633802816901,51662,40,561,0.071301247771836
"371830525062",335,217,4,26,5,1,3,513,215,133,204,843,1213,0.694971145919209,115795,15,679,0.0220913107511046
"371830525071",76,59,0,16,1,0,5,113,73,44,18,443,643,0.68895800933126,88365,41,453,0.0905077262693157
"371830525072",142,113,2,23,12,0,5,213,167,68,20,880,1665,0.528528528528528,114500,81,848,0.0955188679245283
"371830525081",88,77,7,28,6,0,3,121,106,42,17,1104,1681,0.656751933372992,69375,124,930,0.133333333333333
"371830525082",418,291,20,77,3,0,2,607,335,233,141,822,1285,0.639688715953307,160333,11,740,0.0148648648648649
"371830525091",136,90,1,12,11,0,1,201,117,89,20,348,754,0.461538461538462,61348,71,581,0.122203098106713
"371830525092",231,158,4,17,1,3,3,361,178,115,96,947,1351,0.700962250185048,90288,69,841,0.0820451843043995
"371830525093",29,30,3,4,3,0,2,47,40,15,4,203,441,0.46031746031746,35625,55,288,0.190972222222222
"371830526011",195,170,3,4,3,0,8,347,182,130,53,1373,1790,0.767039106145251,179130,7,884,0.00791855203619909
"371830526012",102,82,5,6,6,0,5,162,85,61,38,518,668,0.775449101796407,103125,0,385,0
"371830526021",214,150,7,18,3,0,5,331,177,132,55,910,1209,0.752688172043011,105385,21,722,0.0290858725761773
"371830526022",297,196,18,21,5,0,3,446,185,182,126,923,1325,0.696603773584906,95313,12,905,0.0132596685082873
"371830526023",249,116,5,50,11,0,1,298,170,153,42,355,881,0.402951191827469,48421,82,558,0.146953405017921
"371830526031",183,148,0,2,2,0,1,326,193,102,36,1283,1558,0.823491655969191,101406,17,1065,0.015962441314554
"371830526032",58,59,0,9,3,0,2,103,73,31,13,560,677,0.827178729689808,83547,16,465,0.0344086021505376
"371830527011",239,243,3,20,15,0,6,438,277,164,41,1363,2142,0.636321195144725,112333,58,1158,0.0500863557858377
"371830527012",96,66,9,18,11,0,4,120,90,59,13,243,1027,0.236611489776047,50531,56,719,0.0778859527121001
"371830527013",93,69,8,28,26,1,2,97,95,46,21,441,1737,0.253886010362694,42467,80,1203,0.0665004156275977
"371830527041",60,39,0,53,26,1,3,16,71,24,4,199,1229,0.161920260374288,22271,334,873,0.382588774341352
"371830527042",62,37,4,51,14,1,2,27,75,21,3,247,1283,0.192517537022603,47273,58,758,0.0765171503957784
"371830527043",165,119,19,121,24,3,9,108,185,80,19,226,1272,0.177672955974843,62987,81,712,0.11376404494382
"371830527051",212,212,30,116,18,0,8,252,249,133,42,493,1329,0.370955605718585,45625,147,701,0.209700427960057
"371830527052",100,81,25,22,11,0,8,115,72,81,28,91,507,0.179487179487179,69861,7,229,0.0305676855895196
"371830527053",149,108,19,32,18,0,6,182,151,76,30,1138,2035,0.559213759213759,73125,128,1239,0.103309120258273
"371830527061",108,74,6,68,30,0,1,77,124,41,17,467,1306,0.357580398162328,82554,19,658,0.0288753799392097
"371830527062",193,142,12,132,18,2,8,163,186,103,46,451,1727,0.261146496815287,53750,55,930,0.0591397849462366
"371830527071",122,81,8,82,20,0,3,90,110,73,20,269,775,0.347096774193548,70129,31,454,0.0682819383259912
"371830527072",208,163,26,59,14,2,6,264,201,133,37,414,1292,0.320433436532508,52766,67,728,0.092032967032967
"371830527073",193,117,34,124,20,1,7,124,180,100,30,485,1390,0.348920863309353,62227,48,795,0.060377358490566
"371830527074",129,74,9,53,13,1,4,123,141,49,13,384,1034,0.37137330754352,54416,73,553,0.132007233273056
"371830528011",127,99,10,29,3,0,0,184,151,64,11,406,747,0.543507362784471,129228,0,373,0
"371830528012",200,149,5,55,9,0,7,273,228,100,21,512,896,0.571428571428571,92279,0,505,0
"371830528013",201,138,4,60,3,1,2,269,212,113,14,811,1967,0.412302999491612,74844,0,958,0
"371830528014",104,69,3,16,1,0,1,152,103,44,26,91,379,0.240105540897098,63906,0,188,0
"371830528015",110,71,1,85,7,0,2,86,75,57,49,18,495,0.0363636363636364,NA,36,276,0.130434782608696
"371830528021",183,115,7,58,15,0,9,209,163,89,46,462,1444,0.31994459833795,69115,32,801,0.0399500624219725
"371830528022",60,50,1,31,11,0,3,64,66,32,12,173,822,0.210462287104623,45262,77,540,0.142592592592593
"371830528023",137,120,0,46,7,0,4,200,161,70,26,162,1070,0.151401869158879,59519,47,485,0.0969072164948454
"371830528024",164,123,1,51,9,0,4,222,158,98,31,262,909,0.288228822882288,55893,72,527,0.136622390891841
"371830528071",181,154,11,68,14,0,9,233,230,84,21,610,1295,0.471042471042471,87551,0,623,0
"371830528072",155,112,4,69,19,0,5,170,176,64,27,237,1221,0.194103194103194,52750,71,667,0.106446776611694
"371830528073",72,65,3,93,13,2,4,22,96,33,8,492,2036,0.241650294695481,53092,41,1263,0.0324623911322249
"371830528091",76,64,0,30,8,2,2,98,93,41,6,130,691,0.188133140376266,70333,22,344,0.063953488372093
"371830528092",127,87,2,37,10,2,2,161,119,77,18,235,1048,0.224236641221374,74643,55,532,0.103383458646617
"371830528101",74,77,4,41,4,0,1,101,105,39,7,442,769,0.574772431729519,131818,25,382,0.0654450261780105
"371830528102",101,54,1,92,21,1,3,37,103,44,8,294,1361,0.216017634092579,57360,122,762,0.16010498687664
"371830528103",56,42,3,68,8,0,2,17,68,26,4,477,1666,0.286314525810324,65846,148,824,0.179611650485437
"371830528104",82,74,4,72,16,3,3,58,102,47,7,457,1320,0.346212121212121,67750,123,661,0.186081694402421
"371830528111",43,50,1,77,10,0,1,4,74,15,4,89,448,0.198660714285714,NA,12,226,0.0530973451327434
"371830528112",41,33,2,53,1,0,7,11,60,11,3,171,539,0.317254174397032,61818,0,436,0
"371830528113",134,93,5,137,32,1,9,43,158,50,19,282,2375,0.118736842105263,45978,442,1306,0.33843797856049
"371830528114",176,97,5,212,14,0,2,40,173,78,22,396,1975,0.200506329113924,47426,54,1123,0.0480854853072128
"371830528121",238,112,2,98,13,0,2,235,237,89,24,401,1188,0.337542087542088,71641,64,775,0.0825806451612903
"371830528122",363,280,2,76,10,0,3,552,335,214,94,692,1304,0.530674846625767,90688,46,687,0.0669577874818049
"371830528131",65,47,0,19,5,2,0,86,75,35,2,63,685,0.091970802919708,133889,34,254,0.133858267716535
"371830528132",116,84,4,61,16,1,0,118,127,62,11,1157,2018,0.573339940535183,51378,96,1329,0.072234762979684
"371830528141",49,41,5,24,6,0,2,53,57,30,3,311,622,0.5,108333,63,340,0.185294117647059
"371830528142",190,102,11,143,16,1,9,112,191,70,31,292,797,0.366373902132999,70365,91,472,0.192796610169492
"371830528143",254,157,6,84,12,0,5,304,206,110,95,664,1017,0.652900688298918,62545,53,539,0.098330241187384
"371830528151",209,128,6,115,19,3,8,186,211,90,36,871,2295,0.379520697167756,56680,163,1334,0.122188905547226
"371830528152",154,73,3,109,10,0,4,101,127,80,20,311,1024,0.3037109375,39432,145,629,0.230524642289348
"371830528161",182,100,4,220,32,1,7,18,186,79,17,306,1531,0.199869366427172,48468,181,954,0.189727463312369
"371830528162",107,58,10,124,10,0,2,19,115,34,16,1396,2724,0.512481644640235,96250,31,1225,0.0253061224489796
"371830529011",113,87,1,7,8,0,3,181,135,52,13,517,1165,0.443776824034335,109375,4,475,0.00842105263157895
"371830529012",89,84,3,21,4,0,4,141,118,46,9,123,571,0.215411558669002,70227,0,336,0
"371830529021",182,152,5,39,17,0,5,268,246,72,16,640,1634,0.391676866585067,110493,43,831,0.0517448856799037
"371830529022",109,107,3,18,8,0,5,182,142,58,16,443,1226,0.361337683523654,70877,14,694,0.0201729106628242
"371830529023",148,140,1,36,12,0,3,236,192,76,20,731,1889,0.386977236633139,75938,0,931,0
"371830529031",109,102,0,19,5,0,2,185,133,69,9,310,682,0.454545454545455,101038,0,312,0
"371830529032",212,170,5,56,7,0,4,310,259,101,22,804,1680,0.478571428571429,102983,27,877,0.0307867730900798
"371830529051",109,96,2,22,4,2,6,169,138,58,9,1045,1489,0.701813297515111,71750,0,752,0
"371830529052",97,98,2,24,4,0,2,163,134,53,8,584,1094,0.53382084095064,108641,25,559,0.0447227191413238
"371830529061",170,145,4,32,16,0,5,258,214,85,16,485,1338,0.362481315396114,83379,21,679,0.0309278350515464
"371830529062",161,148,2,24,11,1,7,264,216,84,9,361,1158,0.311744386873921,71464,95,681,0.139500734214391
"371830529063",77,70,1,22,5,0,10,109,115,24,8,142,655,0.216793893129771,73295,50,322,0.15527950310559
"371830530031",116,129,17,9,1,0,7,211,190,47,8,737,840,0.877380952380952,156397,0,413,0
"371830530032",42,29,11,8,1,0,2,49,46,15,10,381,493,0.772819472616633,61250,30,320,0.09375
"371830530033",105,96,14,24,7,0,5,151,117,63,21,876,1090,0.803669724770642,67204,35,684,0.0511695906432749
"371830530034",96,73,10,23,5,0,6,125,100,50,19,622,952,0.653361344537815,70671,21,688,0.0305232558139535
"371830530035",43,20,2,9,3,0,5,44,46,12,5,392,711,0.551336146272855,80723,114,505,0.225742574257426
"371830530041",227,206,35,12,4,0,3,379,267,139,27,849,1061,0.800188501413761,93036,36,596,0.0604026845637584
"371830530042",175,161,26,8,3,0,5,294,217,91,28,704,1022,0.688845401174168,99258,23,624,0.0368589743589744
"371830530051",132,118,9,2,2,0,1,236,157,86,7,333,516,0.645348837209302,101278,18,291,0.0618556701030928
"371830530052",89,70,6,3,1,0,1,148,93,47,19,285,371,0.768194070080862,141313,0,197,0
"371830530053",125,110,10,6,9,3,9,198,171,50,14,738,1047,0.70487106017192,155357,8,512,0.015625
"371830530054",187,169,17,2,8,0,4,325,244,82,30,1219,1502,0.811584553928096,178382,46,718,0.064066852367688
"371830530061",73,72,2,3,3,0,0,137,95,45,5,753,939,0.801916932907348,142917,0,541,0
"371830530062",99,90,4,10,6,0,4,165,127,52,10,490,710,0.690140845070423,122083,13,374,0.0347593582887701
"371830530063",83,104,9,3,6,0,6,163,142,33,12,460,722,0.637119113573407,113214,22,342,0.064327485380117
"371830530071",155,146,33,7,1,0,7,253,191,77,33,780,1145,0.681222707423581,139265,13,536,0.0242537313432836
"371830530072",90,82,6,4,5,0,0,157,131,30,11,285,470,0.606382978723404,116250,16,207,0.0772946859903382
"371830530073",140,138,5,6,3,0,2,262,192,69,17,500,744,0.672043010752688,116528,16,391,0.040920716112532
"371830530091",106,75,2,44,10,1,0,124,120,51,10,268,1174,0.228279386712095,35587,179,713,0.251051893408135
"371830530092",137,120,7,21,8,2,5,214,137,91,29,137,756,0.181216931216931,69236,17,440,0.0386363636363636
"371830530093",91,94,0,7,14,0,0,164,90,73,22,215,885,0.242937853107345,65039,0,448,0
"371830530094",93,94,7,36,11,0,3,130,125,48,14,961,1397,0.68790264853257,140604,0,666,0
"371830530095",179,139,6,63,35,0,3,211,222,83,13,890,1479,0.601757944557133,77467,31,915,0.033879781420765
"371830530101",147,121,6,44,3,0,5,210,158,72,38,766,1442,0.53120665742025,100112,61,814,0.0749385749385749
"371830530102",150,160,7,18,5,0,8,272,208,83,19,542,756,0.716931216931217,114554,62,463,0.133909287257019
"371830530103",78,95,4,2,0,0,2,165,116,51,6,699,878,0.796127562642369,139186,0,476,0
"371830530111",63,46,25,8,3,2,4,67,62,37,10,677,953,0.710388247639035,91786,0,452,0
"371830530112",23,21,3,10,5,0,2,24,37,4,3,315,699,0.450643776824034,79755,10,445,0.0224719101123595
"371830530113",44,33,2,13,1,0,5,56,46,22,9,257,599,0.429048414023372,45731,0,522,0
"371830530114",36,22,2,12,5,0,1,38,37,11,10,338,688,0.491279069767442,98078,43,592,0.0726351351351351
"371830531051",368,270,12,47,17,0,13,549,361,228,49,522,1144,0.456293706293706,64832,17,655,0.0259541984732824
"371830531052",306,199,1,30,27,0,9,438,328,148,29,540,1640,0.329268292682927,82153,12,819,0.0146520146520147
"371830531061",299,143,4,104,20,1,10,303,152,132,158,383,1368,0.279970760233918,30429,207,806,0.25682382133995
"371830531062",126,114,2,9,15,0,1,213,159,65,16,423,979,0.432073544433095,94432,0,565,0
"371830531091",170,161,6,12,17,1,7,288,223,89,19,576,1139,0.505706760316067,56771,135,625,0.216
"371830531092",301,276,6,26,27,1,6,511,408,140,29,1638,3443,0.475747894278246,99857,99,1820,0.0543956043956044
"371830531093",308,247,10,23,8,0,8,506,336,155,64,935,1920,0.486979166666667,101220,27,863,0.0312862108922364
"371830531101",155,147,10,51,14,0,5,222,196,79,27,588,1717,0.342457775189284,119613,19,817,0.0232558139534884
"371830531102",135,111,6,27,8,0,2,203,177,52,17,328,843,0.389086595492289,77689,61,487,0.125256673511294
"371830531103",100,85,1,23,9,2,7,143,112,62,11,733,1440,0.509027777777778,145887,59,730,0.0808219178082192
"371830531111",119,118,0,24,5,0,4,204,180,44,13,589,1238,0.475767366720517,119861,36,625,0.0576
"371830531112",159,140,13,51,6,0,8,221,215,66,18,648,1497,0.432865731462926,109830,85,883,0.0962627406568516
"371830531113",133,121,0,40,19,1,6,188,169,75,10,320,753,0.424966799468792,NA,71,563,0.126110124333925
"371830531121",344,215,3,82,15,6,8,445,276,179,104,668,1306,0.511485451761103,61000,141,806,0.174937965260546
"371830531122",126,104,6,26,4,0,4,190,169,49,12,515,830,0.620481927710843,89417,6,518,0.0115830115830116
"371830531123",226,169,6,30,18,0,7,334,257,99,39,501,1619,0.309450277949351,87305,0,837,0
"371830531131",54,44,0,6,3,0,0,89,79,16,3,76,603,0.126036484245439,70692,21,293,0.0716723549488055
"371830531132",141,85,2,53,12,1,5,153,147,55,24,292,898,0.325167037861915,75458,92,481,0.191268191268191
"371830531133",75,66,2,23,8,2,3,103,93,32,16,155,374,0.414438502673797,84135,15,171,0.087719298245614
"371830531134",126,87,0,33,12,0,5,163,125,80,8,460,948,0.485232067510549,60551,72,537,0.134078212290503
"371830531141",96,65,2,26,6,2,2,123,116,40,5,294,546,0.538461538461538,92414,0,278,0
"371830531142",84,70,5,9,12,1,0,127,88,56,10,363,606,0.599009900990099,87000,0,348,0
"371830531143",205,172,9,30,4,0,4,330,272,83,22,759,1509,0.502982107355865,120040,20,705,0.0283687943262411
"371830531144",72,61,1,20,5,2,5,100,82,37,14,245,529,0.463137996219282,77765,31,293,0.10580204778157
"371830531145",123,81,7,24,7,0,3,163,134,59,11,188,753,0.249667994687915,56382,81,405,0.2
"371830531151",68,64,1,9,5,0,1,116,90,31,11,60,395,0.151898734177215,53917,19,229,0.0829694323144105
"371830531152",71,56,4,11,1,1,3,107,81,40,6,56,540,0.103703703703704,46494,18,307,0.0586319218241042
"371830531153",51,44,0,13,5,0,2,75,65,24,6,225,409,0.550122249388753,NA,16,233,0.0686695278969957
"371830532021",142,156,10,21,9,1,12,245,207,85,6,967,2077,0.465575349061146,94669,10,1006,0.0099403578528827
"371830532022",203,177,5,26,4,0,4,341,249,120,11,803,1288,0.623447204968944,133281,32,635,0.0503937007874016
"371830532031",241,162,24,68,17,2,11,281,280,102,21,1594,3080,0.517532467532468,106484,44,1677,0.02623732856291
"371830532032",183,137,23,34,14,1,5,243,218,75,27,1448,2026,0.714708785784798,126638,0,1120,0
"371830532041",270,108,17,89,16,0,7,249,215,127,36,893,1791,0.498604131769961,68450,140,1091,0.128322639780018
"371830532042",118,81,7,53,16,0,9,114,145,34,20,711,1528,0.465314136125654,83929,47,820,0.0573170731707317
"371830532051",223,194,11,35,12,0,15,344,304,98,15,1019,1623,0.62784966112138,108077,67,844,0.0793838862559242
"371830532052",164,111,6,24,14,0,7,224,185,82,8,647,1220,0.530327868852459,90938,31,744,0.0416666666666667
"371830532061",151,99,13,54,11,2,7,163,164,60,26,295,1066,0.276735459662289,58438,38,638,0.0595611285266458
"371830532062",113,81,7,45,8,1,3,130,116,63,15,553,1031,0.536372453928225,114329,3,534,0.00561797752808989
"371830532063",34,26,5,6,5,0,3,41,33,17,10,578,1078,0.536178107606679,126563,0,454,0
"371830532082",174,131,19,16,10,1,9,250,206,83,16,2040,3176,0.642317380352645,116181,29,1534,0.0189048239895698
"371830532091",53,70,1,14,2,0,0,106,83,31,9,417,552,0.755434782608696,178406,0,285,0
"371830532101",314,280,21,58,15,0,13,487,390,156,48,1927,3274,0.588576664630421,135956,42,1654,0.0253929866989117
"371830532111",241,202,17,39,17,2,6,362,273,134,36,1597,2746,0.581573197378004,131660,11,1436,0.00766016713091922
"371830532112",163,152,6,44,13,0,1,251,221,76,18,916,1540,0.594805194805195,162630,17,778,0.0218508997429306
"371830534051",60,76,22,10,2,0,0,102,98,31,7,455,680,0.669117647058823,159554,8,322,0.0248447204968944
"371830534052",257,225,29,19,11,2,6,415,319,131,32,1259,1970,0.639086294416244,118558,43,947,0.0454065469904963
"371830534053",304,183,17,14,10,1,1,444,226,167,94,595,874,0.680778032036613,93819,67,589,0.113752122241087
"371830534081",86,78,40,9,10,0,5,100,96,48,20,1057,1476,0.716124661246612,116319,27,775,0.0348387096774194
"371830534082",57,50,13,7,1,0,2,84,86,17,4,673,945,0.712169312169312,172000,0,448,0
"371830534091",60,56,23,6,5,0,1,81,78,33,5,870,1051,0.827783063748811,130878,0,492,0
"371830534092",101,90,29,3,7,0,2,150,131,47,13,1636,1916,0.853862212943633,144261,0,984,0
"371830534093",83,63,35,13,3,2,5,88,86,48,12,1063,1582,0.671934260429836,143355,14,731,0.0191518467852257
"371830534101",195,114,108,19,6,0,0,176,176,107,26,1662,1929,0.861586314152411,186447,71,1166,0.0608919382504288
"371830534102",90,77,56,7,5,0,4,95,119,38,10,1158,1422,0.814345991561181,157179,82,750,0.109333333333333
"371830534111",260,220,197,26,13,1,7,236,337,122,21,3678,5273,0.697515645742462,166258,110,2312,0.0475778546712803
"371830534112",89,55,55,12,9,0,2,66,86,58,0,1079,1285,0.839688715953307,153750,70,695,0.100719424460432
"371830534113",83,71,12,16,4,1,3,118,120,28,6,932,1190,0.783193277310924,86731,0,706,0
"371830534151",30,31,9,6,0,0,2,44,42,16,3,568,689,0.824383164005805,211500,1,324,0.00308641975308642
"371830534152",70,53,5,9,5,0,2,102,70,43,10,442,621,0.711755233494364,105125,11,351,0.0313390313390313
"371830534153",94,81,19,18,9,0,4,125,113,52,10,1177,1607,0.732420659614188,102462,83,731,0.113543091655267
"371830534171",332,162,16,44,94,1,7,332,156,161,177,742,1431,0.518518518518518,66688,149,955,0.156020942408377
"371830534172",109,77,10,23,10,0,4,139,120,47,19,900,1378,0.653120464441219,88026,5,872,0.00573394495412844
"371830534191",79,76,5,5,4,1,1,139,106,35,14,318,990,0.321212121212121,82366,4,328,0.0121951219512195
"371830534192",107,90,2,19,4,1,2,169,144,37,16,1002,1574,0.636594663278272,126979,20,825,0.0242424242424242
"371830534211",212,154,51,39,14,2,8,252,249,106,11,1254,1781,0.704098820887142,103527,15,951,0.0157728706624606
"371830534212",157,157,15,47,7,1,2,242,211,85,18,1125,1701,0.661375661375661,118173,31,889,0.0348706411698538
"371830534221",138,145,33,14,12,0,5,219,203,66,14,1188,1562,0.76056338028169,139044,18,749,0.0240320427236315
"371830534231",112,89,30,3,9,2,3,154,144,39,18,671,991,0.677093844601413,102361,16,578,0.027681660899654
"371830534232",35,29,4,6,0,0,1,53,37,21,6,372,624,0.596153846153846,74648,10,350,0.0285714285714286
"371830534241",131,124,32,14,8,0,5,196,167,72,16,825,1155,0.714285714285714,134650,33,577,0.0571923743500867
"371830534242",243,155,58,33,11,0,10,286,220,118,60,1254,2003,0.626060908637044,129241,17,947,0.0179514255543823
"371830534251",222,206,59,15,6,0,2,346,155,192,81,925,1123,0.823686553873553,150938,5,597,0.00837520938023451
"371830534252",30,35,28,5,5,0,2,25,45,16,4,727,819,0.887667887667888,110855,14,465,0.0301075268817204
"371830534261",144,136,101,9,12,0,4,154,186,74,20,1027,1453,0.706813489332416,143854,14,698,0.0200573065902579
"371830534262",196,197,42,13,11,2,5,320,279,88,26,2583,2845,0.907908611599297,19233,957,1327,0.721175584024115
"371830534271",85,70,11,6,4,0,8,126,92,41,22,723,1001,0.722277722277722,190938,9,553,0.0162748643761302
"371830534272",112,64,19,12,11,0,10,124,133,35,8,867,1522,0.569645203679369,102468,52,903,0.0575858250276855
"371830534281",86,79,3,10,1,3,4,144,101,55,9,392,950,0.412631578947368,143770,30,500,0.06
"371830534282",134,108,23,10,4,0,5,200,158,64,20,317,513,0.617933723196881,122361,0,297,0
"371830534283",284,229,71,47,13,3,10,369,347,123,43,3153,4291,0.734793754369611,135103,40,2268,0.017636684303351
"371830534291",58,46,1,4,3,0,2,94,69,20,15,245,391,0.626598465473146,95855,10,243,0.0411522633744856
"371830534292",175,131,14,6,9,0,6,271,192,89,25,1008,1596,0.631578947368421,139412,61,830,0.0734939759036145
"371830534301",152,70,16,19,12,1,1,173,131,56,35,411,911,0.451152579582876,65889,29,617,0.0470016207455429
"371830534302",99,73,12,9,2,0,2,147,73,84,15,380,680,0.558823529411765,139722,0,354,0
"371830534303",68,53,12,4,4,0,5,96,79,35,7,918,1118,0.821109123434705,108438,0,644,0
"371830534311",143,74,21,45,14,0,9,128,137,57,23,786,1726,0.455388180764774,78902,59,1079,0.0546802594995366
"371830534312",103,77,24,64,8,0,2,82,127,43,10,702,1384,0.507225433526012,136161,43,591,0.0727580372250423
"371830534321",149,103,7,77,13,1,7,147,182,54,16,962,1544,0.623056994818653,100676,41,786,0.0521628498727735
"371830534331",67,40,12,8,2,1,4,80,66,35,6,845,1931,0.437597099948213,160131,0,977,0
"371830534332",107,71,9,9,6,0,2,152,116,56,6,1348,1923,0.700988039521581,101392,76,1059,0.0717658168083097
"371830534341",33,34,5,2,1,0,5,54,51,13,3,400,479,0.835073068893528,178250,0,249,0
"371830534342",102,56,8,8,9,1,3,129,70,45,43,280,532,0.526315789473684,135599,13,283,0.0459363957597173
"371830534343",180,123,11,73,12,0,4,203,197,75,31,1086,2067,0.525399129172714,92206,71,1052,0.0674904942965779
"371830534351",313,229,31,29,10,1,12,459,370,132,40,1964,2833,0.693258030356513,103610,0,1703,0
"371830534361",124,92,9,19,22,0,5,161,129,70,17,389,1139,0.341527655838455,71518,60,575,0.104347826086957
"371830534362",79,64,2,4,4,0,1,132,98,38,7,646,998,0.647294589178357,87193,20,559,0.035778175313059
"371830535051",138,124,6,3,5,1,7,240,156,85,21,503,817,0.615667074663403,92614,44,485,0.0907216494845361
"371830535052",147,113,11,3,4,2,4,236,125,95,40,467,713,0.654978962131837,105125,10,379,0.0263852242744063
"371830535053",121,75,11,12,4,0,2,167,124,58,14,505,757,0.667107001321004,109659,49,441,0.111111111111111
"371830535061",91,75,3,5,9,0,2,147,98,50,18,366,720,0.508333333333333,49177,45,372,0.120967741935484
"371830535062",147,118,11,7,8,0,8,231,134,94,37,536,745,0.719463087248322,113261,27,418,0.0645933014354067
"371830535063",373,241,17,16,6,0,8,567,220,212,182,798,1363,0.58547322083639,99063,35,739,0.047361299052774
"371830535064",456,318,33,72,6,2,5,656,296,272,206,1208,1617,0.747062461348176,126083,15,869,0.0172612197928654
"371830535071",75,51,9,4,1,0,1,111,56,54,16,321,563,0.570159857904085,112500,9,290,0.0310344827586207
"371830535072",279,110,28,77,23,0,5,256,190,133,66,469,1171,0.400512382578992,41422,150,806,0.186104218362283
"371830535073",407,236,11,7,10,0,6,609,159,259,225,758,1109,0.683498647430117,82361,22,607,0.0362438220757825
"371830535091",236,221,18,0,0,0,9,430,256,158,43,827,1069,0.773620205799813,177143,0,564,0
"371830535092",209,208,25,10,6,2,8,366,268,121,28,1401,1674,0.836917562724014,205938,0,755,0
"371830535093",144,122,29,11,8,2,5,211,197,55,14,877,1421,0.617171006333568,107717,12,688,0.0174418604651163
"371830535121",168,140,39,10,13,1,6,239,232,68,8,1777,2420,0.734297520661157,85625,36,1459,0.0246744345442084
"371830535122",147,123,33,31,4,1,9,192,220,37,13,1477,1818,0.812431243124312,100372,49,1251,0.0391686650679456
"371830535123",97,75,10,20,8,0,0,134,121,39,12,951,1276,0.745297805642633,84432,67,775,0.0864516129032258
"371830535131",119,83,11,30,17,3,10,131,139,51,12,790,1428,0.553221288515406,64643,54,892,0.0605381165919283
"371830535132",144,100,15,12,26,0,4,187,154,71,19,630,1566,0.402298850574713,70288,57,769,0.0741222366710013
"371830535161",97,77,14,22,18,1,2,117,114,46,14,589,1752,0.336187214611872,58981,0,978,0
"371830535162",236,161,16,8,10,0,2,361,174,140,83,564,862,0.654292343387471,117543,22,428,0.0514018691588785
"371830535171",70,36,21,7,25,0,2,51,68,30,8,242,1239,0.195318805488297,47585,149,719,0.207232267037552
"371830535172",17,29,7,4,5,0,4,26,37,2,7,54,367,0.147138964577657,NA,33,220,0.15
"371830535173",101,88,11,19,9,0,4,146,132,42,15,511,1161,0.440137812230835,102222,34,530,0.0641509433962264
"371830535174",32,19,8,8,4,0,1,30,35,13,3,138,210,0.657142857142857,83125,0,145,0
"371830535181",126,80,5,8,6,0,3,184,134,61,11,514,1063,0.483537158984008,102083,34,708,0.0480225988700565
"371830535182",151,128,13,11,8,0,4,243,193,66,20,755,1274,0.592621664050236,86047,34,679,0.0500736377025037
"371830535183",134,93,5,4,8,0,4,206,126,77,24,478,645,0.741085271317829,96389,9,384,0.0234375
"371830535191",195,114,20,5,6,0,6,272,205,85,19,530,971,0.545829042224511,65179,80,650,0.123076923076923
"371830535192",189,116,17,29,29,1,1,228,206,78,21,708,2025,0.34962962962963,58159,128,1135,0.112775330396476
"371830535201",118,112,30,27,4,0,3,166,153,64,13,496,836,0.593301435406699,83750,0,526,0
"371830535202",97,86,7,15,6,0,7,148,149,25,9,1146,2240,0.511607142857143,70783,12,1641,0.00731261425959781
"371830535203",65,46,2,24,12,2,3,68,71,31,9,463,1138,0.406854130052724,55087,74,629,0.117647058823529
"371830535211",142,138,35,9,10,0,6,220,173,95,12,1205,1639,0.735204392922514,120391,7,907,0.00771775082690187
"371830535212",178,165,29,13,3,0,5,293,220,105,18,789,1125,0.701333333333333,125114,58,591,0.0981387478849408
"371830535221",251,156,71,34,7,0,6,289,172,122,113,1365,1877,0.727224294086308,140739,83,1047,0.0792741165234002
"371830535222",32,14,2,5,6,0,2,31,30,12,4,620,1013,0.612043435340573,73971,11,724,0.0151933701657459
"371830535223",131,112,71,21,17,2,5,127,157,66,20,1519,2285,0.664770240700219,90146,79,1339,0.0589992531740105
"371830535231",215,188,26,13,11,1,4,348,253,110,40,1173,1571,0.746658179503501,106797,154,928,0.165948275862069
"371830535232",134,107,50,15,9,0,5,162,156,67,18,1793,2521,0.71122570408568,148482,44,1280,0.034375
"371830535241",196,107,26,22,11,1,5,238,192,82,29,615,1123,0.547640249332146,39959,60,824,0.0728155339805825
"371830535242",171,130,32,19,12,4,4,230,202,73,26,1137,1646,0.690765492102066,98506,30,884,0.0339366515837104
"371830535251",47,46,6,3,2,0,1,81,72,14,7,488,741,0.658569500674764,127647,0,386,0
