"GEOID","an_atac_rate","an_gtgc_rate","an_cvddiff1_rate","an_tempdiff2_rate","group","start","amount","end","id","label_loc","color_assignment"
"371350108033",5.78808325608969,1.9941405917783,-1.85200705169667,-1.94193561261472,"CBG Attributable Rate",0,1.9941405917783,1.9941405917783,4,1.9941405917783,"CBG"
"371350110012",5.78808325608969,2.54458878625173,-1.76220249067571,-1.48129197916226,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350110012",5.78808325608969,2.54458878625173,-1.76220249067571,-1.48129197916226,"Health Contribution",5.78808325608969,-1.76220249067571,4.02588076541398,2,5.78808325608969,"Small Below"
"371350110012",5.78808325608969,2.54458878625173,-1.76220249067571,-1.48129197916226,"Heat Contribution",4.02588076541398,-1.48129197916226,2.54458878625172,3,4.02588076541398,"Small Below"
"371350110012",5.78808325608969,2.54458878625173,-1.76220249067571,-1.48129197916226,"CBG Attributable Rate",0,2.54458878625173,2.54458878625173,4,2.54458878625173,"CBG"
"371350110021",5.78808325608969,3.67732085042715,0.098657415741466,-2.20941982140401,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350110021",5.78808325608969,3.67732085042715,0.098657415741466,-2.20941982140401,"Health Contribution",5.78808325608969,0.098657415741466,5.88674067183116,2,5.88674067183116,"Small Above"
"371350110021",5.78808325608969,3.67732085042715,0.098657415741466,-2.20941982140401,"Heat Contribution",5.88674067183116,-2.20941982140401,3.67732085042715,3,5.88674067183116,"Large Below"
"371350110021",5.78808325608969,3.67732085042715,0.098657415741466,-2.20941982140401,"CBG Attributable Rate",0,3.67732085042715,3.67732085042715,4,3.67732085042715,"CBG"
"371350109043",5.78808325608969,3.83123806250214,0.586218686801549,-2.5430638803891,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350109043",5.78808325608969,3.83123806250214,0.586218686801549,-2.5430638803891,"Health Contribution",5.78808325608969,0.586218686801549,6.37430194289124,2,6.37430194289124,"Small Above"
"371350109043",5.78808325608969,3.83123806250214,0.586218686801549,-2.5430638803891,"Heat Contribution",6.37430194289124,-2.5430638803891,3.83123806250214,3,6.37430194289124,"Large Below"
"371350109043",5.78808325608969,3.83123806250214,0.586218686801549,-2.5430638803891,"CBG Attributable Rate",0,3.83123806250214,3.83123806250214,4,3.83123806250214,"CBG"
"371350109042",5.78808325608969,3.49616750979159,-0.835932880755237,-1.45598286554287,"RT Summer Avg. Rate",0,5.78808325608969,5.78808325608969,1,5.78808325608969,"Average"
"371350109042",5.78808325608969,3.49616750979159,-0.835932880755237,-1.45598286554287,"Health Contribution",5.78808325608969,-0.835932880755237,4.95215037533445,2,5.78808325608969,"Small Below"
"371350109042",5.78808325608969,3.49616750979159,-0.835932880755237,-1.45598286554287,"Heat Contribution",4.95215037533445,-1.45598286554287,3.49616750979158,3,4.95215037533445,"Small Below"
"371350109042",5.78808325608969,3.49616750979159,-0.835932880755237,-1.45598286554287,"CBG Attributable Rate",0,3.49616750979159,3.49616750979159,4,3.49616750979159,"CBG"
